id,game_id,name,storyline,first_release_date,follow_count,hype_count,critic_rating_value,critic_rating_count,user_rating_value,user_rating_count
162939,14208,The Addams Family,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,69.9116,6
163046,7501,"King's Quest VI: Heir Today, Gone Tomorrow",NULL,1992-09-30 00:00:00.000,10,NULL,NULL,NULL,81.3451,24
163075,4514,Art of Fighting,NULL,1992-01-11 00:00:00.000,2,NULL,NULL,NULL,59.9502,25
163144,137761,Mickey Mouse III: Yume Fuusen,NULL,1992-09-30 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
163191,37605,Star Parodier,NULL,1992-04-24 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
163286,39285,Golden Axe: The Revenge Of Death Adder,NULL,1992-05-01 00:00:00.000,7,NULL,NULL,NULL,72.8141,12
163512,151643,Centipede,"In Centipede, the player is trapped in the Enchanted Forest. Armed with only a magic wand to ward off the forest's insect denizens, all of which apparently are attacking in the player in continuous waves.

The player must use the magic wand to shoot sparks at approaching insects to score points by pressing the controller button. Holding down the controller button will set the wand to rapid fire shots. If the player is bitten by an insect, the player will be temporarily paralyzed and lose one of the three starting magic wands.",1992-12-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
163539,89564,Asteroids,"Play the role of a spaceship pilot trapped in a gigantic asteroid cloud and pulverize incoming asteroids with the ship's photon cannon. When all asteroids are destroyed, the player can then move on to the next round. In addition to the asteroids, the player will also face an Alien Robot Saucer which shoots randomly across the screen.",1992-03-31 00:00:00.000,NULL,NULL,NULL,NULL,58.0000,1
163647,39699,Tumble Pop,NULL,1992-11-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
163691,35506,Word Rescue,NULL,1992-05-01 00:00:00.000,NULL,NULL,NULL,NULL,70.0000,2
163741,6979,E.V.O. : Search for Eden,"E.V.O. tells the saga of life's evolution on Earth, with a subtext of a creation myth and polytheistic evolution. The player takes the role of one of many billions of lifeforms created by Gaia, the nurturing and benevolent daughter of Sol, the Sun. Among the creatures known as life, there is a competition to evolve, and the best lifeform will eventually be granted the privilege of entering the Garden of Eden and becoming the husband and partner of Gaia. As the game progresses, it soon becomes apparent some mysterious external force is interfering with evolution on Earth in a destructive manner. Strange crystals not native to Gaia appear across the planet, and creatures that eat the crystals are transformed into monstrously powerful beings that dominate all other lifeforms, overconsume resources and disrupt the flow of evolution. In each Age the player character is tasked with confronting the species transformed by the crystals and defeating them so that the evolution of life can continue as intended.

In the final Age, the Age of Eden, the player learns a mysterious entity is controlling the world's other lifeforms and sending them against the player. This entity turns out to be Bolbox, a lifeform that has evolved into a freakish and evil advanced being by consuming the crystals, believing itself to be the first human, but in reality is a gigantic single-celled organism. In the game's final battle, the player and Bolbox fight to determine who will gain entry into Eden and become Gaia's partner. Bolbox is defeated, and the player joins Gaia in Eden and is granted the gift of intelligence. It is also revealed the crystals were introduced to Earth by an advanced civilization on Mars, who misguidedly wished to help Earth by speeding its evolution with the crystals. Upon realizing the dangers the crystals create, the Martians decide to leave Earth alone and observe until it becomes advanced enough for them to interact with.",1992-12-21 00:00:00.000,6,NULL,NULL,NULL,70.1231,17
163748,39747,Avenging Spirit,NULL,1992-11-06 00:00:00.000,NULL,NULL,NULL,NULL,74.0000,2
163768,6570,Axelay,NULL,1992-09-01 00:00:00.000,2,NULL,81.0000,1,76.1090,26
163790,174910,Parodius,NULL,1992-07-02 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
163817,18657,Yoshi's Cookie,"In the sequel to the Yoshi title, Mario and Yoshi have set aside their adventures to live the simple life of cookie-factory workers... but all is not well in their factory. The ovens have gone crazy and are firing out baked goods and cookies at a Yoshi going to town on some home baked cookies rate similar to that of most high end machine guns. Mario and Yoshi have got a job on their hands now, sort and stack all the cookies and treats quickly before the piles get too high.",1992-11-21 00:00:00.000,4,NULL,NULL,NULL,72.4524,18
163998,48166,Monster in My Pocket,NULL,1992-02-01 00:00:00.000,NULL,NULL,NULL,NULL,77.1522,11
164008,2379,Zombie Dinos From Planet Zeltoid,NULL,1992-12-31 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
164142,5347,The Adventures of Rocky and Bullwinkle and Friends,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,57.0000,2
164150,3317,Barbie: Super Model,NULL,1992-01-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
164509,37999,Hero Senki: Project Olympus,NULL,1992-12-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
164577,10353,Outlander,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
164606,42577,Wings 2: Aces High,NULL,1992-11-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
164608,2833,The Simpsons: Bart's Nightmare,Bart Simpson falls asleep while studying and dreams of a strange universe where TVs and fairies roam the streets. The player must find Bart's lost homework and progress through the various levels to keep the homework pages and eventually wake up.,1992-10-12 00:00:00.000,7,NULL,NULL,NULL,54.1232,21
165255,144534,Leisure Suit Larry’s Casino,NULL,1992-12-31 00:00:00.000,1,1,NULL,NULL,NULL,NULL
165387,6379,The Magical Quest Starring Mickey Mouse,NULL,1992-11-20 00:00:00.000,6,NULL,NULL,NULL,71.9097,25
165399,8680,Rex Nebular and the Cosmic Gender Bender,NULL,1992-11-01 00:00:00.000,2,NULL,NULL,NULL,50.0000,2
165475,6798,Desert Strike: Return to the Gulf,"After terrorist leader General Kilbaba has seized control of an unnamed ""small but wealthy"" Gulf emirate, overthrown the monarchy and installed himself as dictator, the United States sends a lone helicopter to destroy his army in a series of swift strikes. The game's plot was felt by commentators to be a thinly disguised reference to the Gulf War, while comparisons were drawn between Kilbaba and Saddam Hussein, and between the game's unnamed desert setting and Iraq",1992-02-01 00:00:00.000,10,NULL,NULL,NULL,82.2737,37
165543,195989,Nintendo Campus Challenge 1992,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
165559,11616,Soul Blazer,NULL,1992-01-31 00:00:00.000,7,NULL,NULL,NULL,76.3158,24
165643,186203,Probotector,NULL,1992-05-21 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
165745,8124,World of Illusion Starring Mickey Mouse and Donald Duck,NULL,1992-12-17 00:00:00.000,3,NULL,NULL,NULL,74.5361,19
165755,45628,Ariel: The Little Mermaid,NULL,1992-02-01 00:00:00.000,NULL,NULL,NULL,NULL,40.0896,6
165758,1534,Pocky & Rocky,NULL,1992-12-22 00:00:00.000,2,NULL,NULL,NULL,79.9317,9
165774,4379,Batman Returns,"The game allows the player to experience seven scenes that were featured in the film of the same name. Batman must fight his way through the Red Triangle Circus Gang, using the various weapons and fighting moves he has available. Each level has a unique boss which must be defeated in order for the player to progress to the next level.",1992-12-31 00:00:00.000,8,NULL,NULL,NULL,73.6340,37
165901,9064,Super Adventure Island,NULL,1992-01-11 00:00:00.000,2,NULL,NULL,NULL,66.9259,11
165959,15072,Landstalker: The Treasures of King Nole,NULL,1992-10-30 00:00:00.000,1,NULL,NULL,NULL,89.7380,15
166232,4463,World Heroes,NULL,1992-01-11 00:00:00.000,NULL,NULL,NULL,NULL,60.2184,14
166574,3041,Shining Force,"The game opens in the Kingdom of Guardiana, in the land of Rune. The protagonist, Max, is sent on a mission to prevent Darksol, who commands the hordes of Runefaust, from opening the Shining Path and resurrecting Dark Dragon. Along the way, Max recruits a number of allies to join the Shining Force. Opposing the Shining Force are foes such as Kane and King Ramladu, who were both corrupted by Darksol. Eventually Max forges the legendary Chaos Breaker, and uses it to reach the Castle of the Ancients, where Darksol plans to resurrect Dark Dragon.",1992-03-20 00:00:00.000,11,NULL,NULL,NULL,81.3272,32
166931,46691,Gadget Twins,NULL,1992-09-13 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
167076,46191,Syd of Valis,NULL,1992-12-20 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
167165,4243,The Incredible Machine,NULL,1992-12-31 00:00:00.000,19,NULL,NULL,NULL,81.2808,34
167209,48410,Nekketsu Fighting Legend,NULL,1992-12-23 00:00:00.000,1,NULL,NULL,NULL,NULL,NULL
168669,37273,The Humans,NULL,1992-06-06 00:00:00.000,NULL,NULL,NULL,NULL,58.0000,1
168881,138304,Sensible Soccer: European Champions - 92/93 Edition,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
169000,46681,Garry Kitchen's Super Battletank: War in the Gulf,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
169084,2547,Zool,"His name is Zool, and he is a gremlin-like creature from another dimension. He is forced to land on the Earth, but his sole goal is to attain the prestigious ranking of a Ninja. To do that, Zool will have to travel through six worlds, each divided into three stages, defeat his enemies, and prove himself worthy of that title.",1992-07-01 00:00:00.000,9,NULL,NULL,NULL,83.0942,22
169639,191678,Nekketsu Koukou Dodgeball-bu: PC Soccer-hen,NULL,1992-04-03 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
170018,42111,Dead Moon,NULL,1992-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
170516,1063,Kirby's Dream Land,NULL,1992-04-27 00:00:00.000,19,NULL,NULL,NULL,79.1064,102
170650,2718,M.C Kids,NULL,1992-02-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
170887,45204,Batman: Revenge of the Joker,NULL,1992-04-06 00:00:00.000,NULL,NULL,NULL,NULL,59.5537,5
171138,39644,Cosmo Gang the Video,NULL,1992-03-01 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
171450,4389,Spider-Man and the X-Men in Arcade's Revenge,NULL,1992-11-01 00:00:00.000,NULL,NULL,NULL,NULL,48.6465,10
171494,39119,Nightshade,NULL,1992-01-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
171533,49830,Revelations: The Demon Slayer,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
171669,9641,Jill of the Jungle,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,44.0000,6
171678,44462,Ranma ½: Bakuretsu Rantohen,"Ranma and his father Genma decide to perform their martial arts exercises in a remote part of China. What they don't know is that they've entered the ""Training Ground of the Accursed Springs,"" which consists of more than 100 springs, each with its own unique legend. The story goes that anyone who falls into one of the springs will be transformed into the beast that haunts the spring. Now it's up to you to help Ranma and Genma get out of the area and in one piece. In this one-on-one fighter either alone or with a friend you'll have to do battle against a wide variety of strange enemies. Can you help this innocent father and son team escape and get home alive?",1992-12-25 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
171996,12604,Graham Taylors Soccer Challenge,NULL,1992-12-31 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
172564,48341,Surprise! Nekketsu New Records! The Distant Gold Medal,NULL,1992-07-26 00:00:00.000,NULL,NULL,NULL,NULL,NULL,NULL
172835,1653,Streets of Rage 2,"One year has passed since Adam Hunter, Axel Stone, and Blaze Fielding successfully defeated Mr. X and broke the Syndicate Crime Organization's hold on the city. Peace has returned to the streets, the once-vacant neighborhoods are being repopulated, and prosperity has returned to the city. Adam has returned to the police force, while Axel and Blaze have moved out of the city and found jobs as a bodyguard and a dance instructor, respectively.

On the anniversary of their victory over the syndicate, Adam, Axel, and Blaze reunite to celebrate and talk about old times. The next day, however, Axel receives a frantic call from Adam's younger brother, Eddie ""Skate"" Hunter, who returned home from school to find their house completely wrecked. Worse, no one at the police station had seen or heard from Adam since early that morning. Axel and Blaze rush to investigate, and find a photo of Adam, in chains, laying at the feet of a man they know only too well. Mr. X and the Syndicate have returned, and, thirsty for revenge, have kidnapped Adam in the hopes of luring Axel and Blaze into a trap.

Adam's disappearance marked the beginning of a new nightmare. Criminal elements swarmed out to reclaim the streets. Gangs roamed the parks, and bomb-wielding bikers made the roads deadly to travel at night. Beatings and lootings took place regularly and in broad daylight. Chaos reigned in the city, far worse than ever before.

Axel and Blaze tried to contact their old friends at the force, the ones who once provided backup with heavy artillery. But everyone they knew had either been fired or transferred elsewhere. This time, the Syndicate was in complete control, and the two ex-cops were on their own.

Assisted by Adam's brother Skate, and Axel's friend Max, Axel and Blaze set out to rescue their friend and destroy Mr. X once and for all. Standing in their way is the nastiest collection of punks and brawlers ever assembled. Add to that a force of professional fighters specially groomed to take them out of the picture!",1992-12-20 00:00:00.000,30,NULL,80.0000,1,83.5240,120
173188,4438,Sonic the Hedgehog 2,NULL,1992-11-21 00:00:00.000,156,NULL,90.0000,2,86.6052,420
173193,39496,Street Fighter II: Champion Edition,NULL,1992-03-31 00:00:00.000,4,NULL,NULL,NULL,77.6069,16
173324,1618,Mortal Kombat,"Seven martial artists from Earth must battle in sorcerer Shang Tsung's super secret tournament. For the past 9 of these tournaments, Shang Tsung's four-armed mutant bodyguard Goro has won all of them. Should he win the tenth, Earth will be left at the mercy of Shang Tsung's Outworld. Playable characters include Raiden, the Thunder God invited to fight in the tournament, in human (and thus killable) form; Liu Kang, a Shaolin monk determined to stop Shang Tsung; Johnny Cage, a Hollywood movie star who wants the publicity; Sonya Blade, a US Special Forces agent; Kano, a tyrant being pursued by Sonya Blade; Sub-Zero, a mercenary ninja with orders to assassinate Shang Tsung and Scorpion, a murdered ninja who has been brought back from the dead to try and kill Sub-Zero, the man who murdered him.",1992-08-02 00:00:00.000,52,NULL,83.3333,0,68.1261,228
